id,id_client,id_service,service,frequence,nbr_article,date_rdv,heure_rdv,prix_total,statut
1189,56,5,Nettoyage matelas,Ponctuelle,1,2025-10-15,11:00,45.0,Réalisé
1190,352,1,Nettoyage voiture,Trimestrielle,3,2025-10-15,12:00,117.0,Réalisé
1191,58,1,Nettoyage voiture,Ponctuelle,2,2025-10-15,08:00,78.0,Réalisé
1192,119,3,Nettoyage canapé,Ponctuelle,1,2025-10-15,19:00,49.0,Réalisé
1193,182,3,Nettoyage canapé,Trimestrielle,3,2025-10-15,13:00,147.0,Réalisé
1194,113,1,Nettoyage voiture,Ponctuelle,2,2025-10-15,18:00,78.0,Réalisé
1195,9,5,Nettoyage matelas,Ponctuelle,1,2025-10-15,17:00,45.0,Annulé
1196,2,5,Nettoyage matelas,Ponctuelle,4,2025-10-16,12:00,180.0,Réalisé
1197,198,2,Nettoyage vitres,Ponctuelle,2,2025-10-16,15:00,50.0,Réalisé
1198,228,1,Nettoyage voiture,Ponctuelle,3,2025-10-16,09:00,117.0,Réalisé
1199,195,4,Nettoyage tapis,Ponctuelle,1,2025-10-16,17:00,29.0,Réalisé
1200,224,4,Nettoyage tapis,Ponctuelle,1,2025-10-16,11:00,29.0,Réalisé
1201,316,3,Nettoyage canapé,Ponctuelle,1,2025-10-16,14:00,49.0,Réalisé
1202,40,2,Nettoyage vitres,Ponctuelle,1,2025-10-16,18:00,25.0,Réalisé
1203,107,3,Nettoyage canapé,Mensuelle,1,2025-10-16,16:00,49.0,Réalisé
1204,461,2,Nettoyage vitres,Mensuelle,1,2025-10-16,19:00,25.0,Réalisé
1205,229,2,Nettoyage vitres,Ponctuelle,1,2025-10-17,17:00,25.0,Annulé
1206,188,1,Nettoyage voiture,Ponctuelle,1,2025-10-17,15:00,39.0,Annulé
1207,300,1,Nettoyage voiture,Ponctuelle,1,2025-10-17,08:00,39.0,Réalisé
1208,196,3,Nettoyage canapé,Mensuelle,3,2025-10-17,11:00,147.0,Réalisé
1209,48,4,Nettoyage tapis,Trimestrielle,1,2025-10-17,09:00,29.0,Réalisé
1210,131,3,Nettoyage canapé,Ponctuelle,1,2025-10-17,16:00,49.0,Réalisé
1211,469,1,Nettoyage voiture,Ponctuelle,3,2025-10-17,13:00,117.0,Réalisé
1212,447,2,Nettoyage vitres,Ponctuelle,1,2025-10-17,19:00,25.0,Réalisé
1213,92,1,Nettoyage voiture,Mensuelle,1,2025-10-18,20:00,39.0,Réalisé
1214,92,4,Nettoyage tapis,Ponctuelle,2,2025-10-18,11:00,58.0,Réalisé
1215,438,5,Nettoyage matelas,Ponctuelle,1,2025-10-18,13:00,45.0,Réalisé
1216,459,1,Nettoyage voiture,Ponctuelle,3,2025-10-18,17:00,117.0,Réalisé
1217,68,1,Nettoyage voiture,Ponctuelle,1,2025-10-18,16:00,39.0,Réalisé
1218,237,3,Nettoyage canapé,Mensuelle,1,2025-10-18,12:00,49.0,Réalisé
1219,328,1,Nettoyage voiture,Ponctuelle,1,2025-10-18,10:00,39.0,Réalisé
1220,148,1,Nettoyage voiture,Ponctuelle,5,2025-10-18,14:00,195.0,Réalisé
1221,278,4,Nettoyage tapis,Ponctuelle,2,2025-10-18,09:00,58.0,Réalisé
1222,267,5,Nettoyage matelas,Ponctuelle,1,2025-10-18,15:00,45.0,Réalisé
1223,385,3,Nettoyage canapé,Mensuelle,2,2025-10-18,19:00,98.0,Réalisé
1224,196,5,Nettoyage matelas,Trimestrielle,1,2025-10-21,14:00,45.0,Réalisé
1225,9,2,Nettoyage vitres,Ponctuelle,1,2025-10-21,10:00,25.0,Réalisé
1226,303,4,Nettoyage tapis,Ponctuelle,3,2025-10-21,16:00,87.0,Réalisé
1227,126,4,Nettoyage tapis,Ponctuelle,2,2025-10-21,15:00,58.0,Réalisé
1228,205,5,Nettoyage matelas,Ponctuelle,4,2025-10-21,18:00,180.0,Réalisé
1229,213,3,Nettoyage canapé,Ponctuelle,4,2025-10-21,19:00,196.0,Annulé
1230,52,1,Nettoyage voiture,Ponctuelle,1,2025-10-21,08:00,39.0,Réalisé
1231,260,1,Nettoyage voiture,Ponctuelle,1,2025-10-22,14:00,39.0,Réalisé
1232,139,5,Nettoyage matelas,Mensuelle,1,2025-10-22,18:00,45.0,Réalisé
1233,230,3,Nettoyage canapé,Ponctuelle,2,2025-10-22,19:00,98.0,Réalisé
1234,146,4,Nettoyage tapis,Ponctuelle,1,2025-10-22,09:00,29.0,Réalisé
1235,389,4,Nettoyage tapis,Trimestrielle,2,2025-10-22,12:00,58.0,Réalisé
1236,374,4,Nettoyage tapis,Mensuelle,1,2025-10-22,10:00,29.0,Réalisé
1237,423,3,Nettoyage canapé,Ponctuelle,5,2025-10-22,15:00,245.0,Réalisé
1238,137,3,Nettoyage canapé,Mensuelle,1,2025-10-22,13:00,49.0,Réalisé
1239,214,5,Nettoyage matelas,Ponctuelle,1,2025-10-23,11:00,45.0,Réalisé
1240,470,5,Nettoyage matelas,Ponctuelle,1,2025-10-23,09:00,45.0,Réalisé
1241,373,5,Nettoyage matelas,Ponctuelle,1,2025-10-23,17:00,45.0,Réalisé
1242,474,1,Nettoyage voiture,Trimestrielle,1,2025-10-23,14:00,39.0,Réalisé
1243,176,1,Nettoyage voiture,Mensuelle,2,2025-10-23,12:00,78.0,Réalisé
1244,133,5,Nettoyage matelas,Trimestrielle,3,2025-10-23,19:00,135.0,Réalisé
1245,324,3,Nettoyage canapé,Mensuelle,4,2025-10-23,18:00,196.0,Réalisé
1246,208,5,Nettoyage matelas,Trimestrielle,1,2025-10-24,19:00,45.0,Réalisé
1247,422,3,Nettoyage canapé,Ponctuelle,3,2025-10-24,17:00,147.0,Réalisé
1248,128,1,Nettoyage voiture,Trimestrielle,3,2025-10-24,16:00,117.0,Réalisé
1249,186,1,Nettoyage voiture,Ponctuelle,1,2025-10-24,12:00,39.0,Réalisé
1250,208,4,Nettoyage tapis,Ponctuelle,4,2025-10-25,15:00,116.0,Réalisé
1251,481,1,Nettoyage voiture,Ponctuelle,1,2025-10-25,20:00,39.0,Réalisé
1252,476,2,Nettoyage vitres,Trimestrielle,1,2025-10-25,18:00,25.0,Annulé
1253,147,3,Nettoyage canapé,Mensuelle,1,2025-10-25,14:00,49.0,Réalisé
1254,304,4,Nettoyage tapis,Ponctuelle,1,2025-10-25,13:00,29.0,Réalisé
1255,5,1,Nettoyage voiture,Mensuelle,1,2025-10-25,09:00,39.0,Réalisé
1256,407,2,Nettoyage vitres,Trimestrielle,4,2025-10-25,10:00,100.0,Réalisé
1257,91,3,Nettoyage canapé,Ponctuelle,5,2025-10-25,17:00,245.0,Réalisé
1258,99,5,Nettoyage matelas,Mensuelle,2,2025-10-28,18:00,90.0,Réalisé
1259,137,5,Nettoyage matelas,Ponctuelle,3,2025-10-28,19:00,135.0,Réalisé
1260,146,3,Nettoyage canapé,Mensuelle,2,2025-10-28,13:00,98.0,Réalisé
1261,398,3,Nettoyage canapé,Ponctuelle,3,2025-10-28,09:00,147.0,Réalisé
1262,17,1,Nettoyage voiture,Mensuelle,2,2025-10-28,08:00,78.0,Réalisé
1263,232,2,Nettoyage vitres,Ponctuelle,1,2025-10-28,16:00,25.0,Réalisé
1264,31,3,Nettoyage canapé,Ponctuelle,2,2025-10-29,16:00,98.0,Réalisé
1265,77,1,Nettoyage voiture,Ponctuelle,1,2025-10-29,12:00,39.0,Réalisé
1266,123,1,Nettoyage voiture,Ponctuelle,1,2025-10-29,18:00,39.0,Réalisé
1267,483,2,Nettoyage vitres,Ponctuelle,1,2025-10-29,14:00,25.0,Réalisé
1268,459,4,Nettoyage tapis,Mensuelle,1,2025-10-29,19:00,29.0,Réalisé
1269,34,1,Nettoyage voiture,Ponctuelle,1,2025-10-29,15:00,39.0,Réalisé
1270,417,5,Nettoyage matelas,Ponctuelle,3,2025-10-29,09:00,135.0,Réalisé
1271,166,3,Nettoyage canapé,Mensuelle,1,2025-10-29,10:00,49.0,Réalisé
1272,338,4,Nettoyage tapis,Mensuelle,2,2025-10-29,17:00,58.0,Réalisé
1273,491,5,Nettoyage matelas,Ponctuelle,1,2025-10-30,19:00,45.0,Réalisé
1274,5,1,Nettoyage voiture,Ponctuelle,1,2025-10-30,10:00,39.0,Réalisé
1275,2,4,Nettoyage tapis,Ponctuelle,3,2025-10-30,08:00,87.0,Réalisé
1276,76,4,Nettoyage tapis,Ponctuelle,5,2025-10-30,18:00,145.0,Réalisé
1277,272,3,Nettoyage canapé,Ponctuelle,2,2025-10-30,12:00,98.0,Réalisé
1278,101,3,Nettoyage canapé,Trimestrielle,2,2025-10-30,11:00,98.0,Réalisé
1279,369,5,Nettoyage matelas,Ponctuelle,3,2025-10-30,17:00,135.0,Réalisé
1280,146,1,Nettoyage voiture,Ponctuelle,5,2025-10-30,14:00,195.0,Réalisé
1281,20,2,Nettoyage vitres,Ponctuelle,1,2025-10-31,14:00,25.0,Réalisé
1282,3,3,Nettoyage canapé,Ponctuelle,2,2025-10-31,17:00,98.0,Réalisé
1283,204,1,Nettoyage voiture,Ponctuelle,4,2025-10-31,09:00,156.0,Réalisé
1284,275,1,Nettoyage voiture,Mensuelle,1,2025-10-31,15:00,39.0,Réalisé
1285,488,3,Nettoyage canapé,Ponctuelle,1,2025-10-31,19:00,49.0,Réalisé
1286,91,5,Nettoyage matelas,Mensuelle,1,2025-11-01,18:00,45.0,Réalisé
1287,332,1,Nettoyage voiture,Ponctuelle,2,2025-11-01,19:00,78.0,Réalisé
1288,375,3,Nettoyage canapé,Trimestrielle,1,2025-11-01,09:00,49.0,Réalisé
1289,464,3,Nettoyage canapé,Ponctuelle,2,2025-11-01,16:00,98.0,Réalisé
1290,148,4,Nettoyage tapis,Mensuelle,1,2025-11-01,12:00,29.0,Réalisé
1291,80,3,Nettoyage canapé,Ponctuelle,2,2025-11-01,13:00,98.0,Réalisé
1292,399,5,Nettoyage matelas,Ponctuelle,1,2025-11-01,14:00,45.0,Réalisé
1293,392,4,Nettoyage tapis,Ponctuelle,1,2025-11-01,15:00,29.0,Réalisé
1294,239,1,Nettoyage voiture,Mensuelle,3,2025-11-01,11:00,117.0,Réalisé
1295,468,3,Nettoyage canapé,Ponctuelle,1,2025-11-04,15:00,49.0,Réalisé
1296,84,5,Nettoyage matelas,Trimestrielle,3,2025-11-04,18:00,135.0,Réalisé
1297,246,1,Nettoyage voiture,Ponctuelle,3,2025-11-04,17:00,117.0,Annulé
1298,200,4,Nettoyage tapis,Ponctuelle,1,2025-11-04,12:00,29.0,Réalisé
1299,189,3,Nettoyage canapé,Ponctuelle,1,2025-11-05,14:00,49.0,Réalisé
1300,182,1,Nettoyage voiture,Ponctuelle,1,2025-11-05,11:00,39.0,Réalisé
1301,384,3,Nettoyage canapé,Ponctuelle,1,2025-11-05,10:00,49.0,Réalisé
1302,432,5,Nettoyage matelas,Ponctuelle,3,2025-11-05,18:00,135.0,Réalisé
1303,275,4,Nettoyage tapis,Ponctuelle,2,2025-11-06,16:00,58.0,Réalisé
1304,154,1,Nettoyage voiture,Ponctuelle,3,2025-11-06,19:00,117.0,Réalisé
1305,79,5,Nettoyage matelas,Mensuelle,2,2025-11-06,09:00,90.0,Réalisé
1306,187,5,Nettoyage matelas,Trimestrielle,5,2025-11-06,10:00,225.0,Réalisé
1307,146,2,Nettoyage vitres,Ponctuelle,1,2025-11-06,15:00,25.0,Réalisé
1308,309,4,Nettoyage tapis,Trimestrielle,3,2025-11-06,11:00,87.0,Réalisé
1309,394,1,Nettoyage voiture,Trimestrielle,1,2025-11-06,12:00,39.0,Réalisé
1310,410,5,Nettoyage matelas,Ponctuelle,1,2025-11-06,13:00,45.0,Réalisé
1311,171,2,Nettoyage vitres,Ponctuelle,3,2025-11-07,16:00,75.0,Réalisé
1312,302,1,Nettoyage voiture,Trimestrielle,1,2025-11-07,19:00,39.0,Réalisé
1313,208,5,Nettoyage matelas,Mensuelle,1,2025-11-07,09:00,45.0,Réalisé
1314,407,1,Nettoyage voiture,Ponctuelle,2,2025-11-07,18:00,78.0,Réalisé
1315,359,2,Nettoyage vitres,Trimestrielle,1,2025-11-07,12:00,25.0,Réalisé
1316,363,3,Nettoyage canapé,Ponctuelle,1,2025-11-07,15:00,49.0,Réalisé
1317,123,4,Nettoyage tapis,Mensuelle,3,2025-11-07,13:00,87.0,Annulé
1318,407,1,Nettoyage voiture,Ponctuelle,2,2025-11-07,10:00,78.0,Réalisé
1319,467,2,Nettoyage vitres,Ponctuelle,1,2025-11-08,12:00,25.0,Réalisé
1320,362,1,Nettoyage voiture,Trimestrielle,2,2025-11-08,16:00,78.0,Réalisé
1321,208,3,Nettoyage canapé,Trimestrielle,1,2025-11-08,17:00,49.0,Réalisé
1322,417,4,Nettoyage tapis,Ponctuelle,2,2025-11-08,20:00,58.0,Réalisé
1323,21,1,Nettoyage voiture,Ponctuelle,2,2025-11-08,09:00,78.0,Réalisé
1324,203,1,Nettoyage voiture,Ponctuelle,1,2025-11-08,18:00,39.0,Réalisé
1325,334,1,Nettoyage voiture,Ponctuelle,4,2025-11-08,10:00,156.0,Réalisé
1326,175,1,Nettoyage voiture,Ponctuelle,2,2025-11-08,13:00,78.0,Réalisé
1327,445,1,Nettoyage voiture,Mensuelle,2,2025-11-08,15:00,78.0,Réalisé
1328,125,1,Nettoyage voiture,Trimestrielle,2,2025-11-11,16:00,78.0,Réalisé
1329,222,5,Nettoyage matelas,Ponctuelle,1,2025-11-11,18:00,45.0,Réalisé
1330,235,1,Nettoyage voiture,Ponctuelle,4,2025-11-11,12:00,156.0,Réalisé
1331,146,1,Nettoyage voiture,Ponctuelle,1,2025-11-11,15:00,39.0,Réalisé
1332,272,2,Nettoyage vitres,Mensuelle,1,2025-11-11,11:00,25.0,Réalisé
1333,103,3,Nettoyage canapé,Ponctuelle,1,2025-11-11,14:00,49.0,Réalisé
1334,83,1,Nettoyage voiture,Ponctuelle,1,2025-11-11,13:00,39.0,Réalisé
1335,331,2,Nettoyage vitres,Mensuelle,1,2025-11-11,09:00,25.0,Réalisé
1336,383,1,Nettoyage voiture,Mensuelle,2,2025-11-12,11:00,78.0,Réalisé
1337,461,1,Nettoyage voiture,Ponctuelle,4,2025-11-12,16:00,156.0,Réalisé
1338,285,4,Nettoyage tapis,Ponctuelle,3,2025-11-12,18:00,87.0,Réalisé
1339,322,3,Nettoyage canapé,Trimestrielle,4,2025-11-12,10:00,196.0,Réalisé
1340,394,3,Nettoyage canapé,Ponctuelle,1,2025-11-12,09:00,49.0,Réalisé
1341,100,3,Nettoyage canapé,Ponctuelle,2,2025-11-12,17:00,98.0,Réalisé
1342,24,3,Nettoyage canapé,Ponctuelle,1,2025-11-13,14:00,49.0,Réalisé
1343,253,2,Nettoyage vitres,Ponctuelle,3,2025-11-13,12:00,75.0,Réalisé
1344,290,5,Nettoyage matelas,Ponctuelle,1,2025-11-13,18:00,45.0,Réalisé
1345,212,1,Nettoyage voiture,Ponctuelle,3,2025-11-13,11:00,117.0,Réalisé
1346,281,4,Nettoyage tapis,Trimestrielle,1,2025-11-13,19:00,29.0,Réalisé
1347,50,1,Nettoyage voiture,Ponctuelle,2,2025-11-13,13:00,78.0,Réalisé
1348,129,5,Nettoyage matelas,Ponctuelle,2,2025-11-14,08:00,90.0,Réalisé
1349,23,3,Nettoyage canapé,Mensuelle,2,2025-11-14,17:00,98.0,Réalisé
1350,374,1,Nettoyage voiture,Mensuelle,1,2025-11-14,14:00,39.0,Réalisé
1351,211,5,Nettoyage matelas,Ponctuelle,3,2025-11-14,09:00,135.0,Réalisé
1352,11,1,Nettoyage voiture,Ponctuelle,1,2025-11-15,12:00,39.0,Réalisé
1353,24,1,Nettoyage voiture,Ponctuelle,3,2025-11-15,18:00,117.0,Réalisé
1354,236,1,Nettoyage voiture,Ponctuelle,1,2025-11-15,13:00,39.0,Réalisé
1355,372,2,Nettoyage vitres,Ponctuelle,2,2025-11-15,09:00,50.0,Annulé
1356,154,1,Nettoyage voiture,Trimestrielle,2,2025-11-15,15:00,78.0,Réalisé
1357,82,2,Nettoyage vitres,Mensuelle,2,2025-11-15,14:00,50.0,Réalisé
1358,351,1,Nettoyage voiture,Ponctuelle,1,2025-11-15,11:00,39.0,Réalisé
1359,38,2,Nettoyage vitres,Ponctuelle,1,2025-11-15,16:00,25.0,Réalisé
1360,137,1,Nettoyage voiture,Mensuelle,1,2025-11-15,20:00,39.0,Réalisé
1361,462,4,Nettoyage tapis,Ponctuelle,4,2025-11-15,19:00,116.0,Annulé
1362,396,1,Nettoyage voiture,Mensuelle,1,2025-11-18,17:00,39.0,Réalisé
1363,239,1,Nettoyage voiture,Mensuelle,1,2025-11-18,13:00,39.0,Annulé
1364,462,5,Nettoyage matelas,Mensuelle,1,2025-11-18,15:00,45.0,Réalisé
1365,287,4,Nettoyage tapis,Mensuelle,2,2025-11-18,10:00,58.0,Réalisé
1366,70,5,Nettoyage matelas,Mensuelle,2,2025-11-18,11:00,90.0,Réalisé
1367,124,1,Nettoyage voiture,Mensuelle,3,2025-11-18,19:00,117.0,Annulé
1368,124,3,Nettoyage canapé,Trimestrielle,2,2025-11-18,14:00,98.0,Réalisé
1369,134,1,Nettoyage voiture,Ponctuelle,2,2025-11-18,09:00,78.0,Réalisé
1370,378,1,Nettoyage voiture,Ponctuelle,2,2025-11-19,14:00,78.0,Réalisé
1371,173,3,Nettoyage canapé,Trimestrielle,2,2025-11-19,15:00,98.0,Réalisé
1372,354,4,Nettoyage tapis,Mensuelle,3,2025-11-19,11:00,87.0,Réalisé
1373,388,4,Nettoyage tapis,Ponctuelle,1,2025-11-19,10:00,29.0,Réalisé
1374,247,3,Nettoyage canapé,Mensuelle,1,2025-11-19,17:00,49.0,Annulé
1375,191,1,Nettoyage voiture,Ponctuelle,3,2025-11-19,13:00,117.0,Réalisé
1376,77,3,Nettoyage canapé,Ponctuelle,5,2025-11-19,19:00,245.0,Annulé
1377,252,3,Nettoyage canapé,Ponctuelle,2,2025-11-20,13:00,98.0,Réalisé
1378,148,4,Nettoyage tapis,Mensuelle,1,2025-11-20,14:00,29.0,Réalisé
1379,260,4,Nettoyage tapis,Ponctuelle,1,2025-11-20,09:00,29.0,Réalisé
1380,134,1,Nettoyage voiture,Ponctuelle,2,2025-11-20,16:00,78.0,Réalisé
1381,371,2,Nettoyage vitres,Ponctuelle,2,2025-11-20,12:00,50.0,Réalisé
1382,121,3,Nettoyage canapé,Ponctuelle,1,2025-11-20,18:00,49.0,Réalisé
1383,190,4,Nettoyage tapis,Trimestrielle,2,2025-11-20,10:00,58.0,Réalisé
1384,317,2,Nettoyage vitres,Ponctuelle,3,2025-11-21,17:00,75.0,Réalisé
1385,488,5,Nettoyage matelas,Mensuelle,3,2025-11-21,14:00,135.0,Annulé
1386,138,5,Nettoyage matelas,Ponctuelle,1,2025-11-21,08:00,45.0,Réalisé
1387,271,5,Nettoyage matelas,Ponctuelle,3,2025-11-21,16:00,135.0,Réalisé
1388,321,3,Nettoyage canapé,Ponctuelle,2,2025-11-21,19:00,98.0,Réalisé
1389,80,3,Nettoyage canapé,Ponctuelle,1,2025-11-22,19:00,49.0,Réalisé
1390,372,1,Nettoyage voiture,Ponctuelle,1,2025-11-22,11:00,39.0,Réalisé
1391,209,3,Nettoyage canapé,Mensuelle,2,2025-11-22,17:00,98.0,Réalisé
1392,67,1,Nettoyage voiture,Mensuelle,3,2025-11-22,16:00,117.0,Réalisé
1393,159,4,Nettoyage tapis,Ponctuelle,2,2025-11-22,18:00,58.0,Annulé
1394,200,1,Nettoyage voiture,Ponctuelle,1,2025-11-22,10:00,39.0,Réalisé
1395,385,5,Nettoyage matelas,Ponctuelle,1,2025-11-22,13:00,45.0,Réalisé
1396,404,1,Nettoyage voiture,Ponctuelle,3,2025-11-22,15:00,117.0,Réalisé
1397,151,3,Nettoyage canapé,Mensuelle,1,2025-11-22,12:00,49.0,Réalisé
1398,241,5,Nettoyage matelas,Ponctuelle,2,2025-11-22,20:00,90.0,Réalisé
1399,295,2,Nettoyage vitres,Ponctuelle,1,2025-11-22,09:00,25.0,Annulé
1400,357,4,Nettoyage tapis,Ponctuelle,1,2025-11-25,08:00,29.0,Réalisé
1401,30,3,Nettoyage canapé,Mensuelle,1,2025-11-25,11:00,49.0,Annulé
1402,497,1,Nettoyage voiture,Ponctuelle,1,2025-11-25,09:00,39.0,Réalisé
1403,239,1,Nettoyage voiture,Ponctuelle,2,2025-11-26,13:00,78.0,Réalisé
1404,102,4,Nettoyage tapis,Ponctuelle,2,2025-11-26,11:00,58.0,Réalisé
1405,69,1,Nettoyage voiture,Ponctuelle,2,2025-11-26,16:00,78.0,Réalisé
1406,438,2,Nettoyage vitres,Trimestrielle,1,2025-11-26,12:00,25.0,Réalisé
1407,390,1,Nettoyage voiture,Mensuelle,1,2025-11-26,19:00,39.0,Réalisé
1408,237,4,Nettoyage tapis,Ponctuelle,1,2025-11-26,15:00,29.0,Annulé
1409,474,1,Nettoyage voiture,Ponctuelle,1,2025-11-27,19:00,39.0,Réalisé
1410,255,3,Nettoyage canapé,Ponctuelle,1,2025-11-27,16:00,49.0,Réalisé
1411,372,1,Nettoyage voiture,Ponctuelle,5,2025-11-27,08:00,195.0,Annulé
1412,201,5,Nettoyage matelas,Mensuelle,4,2025-11-27,17:00,180.0,Réalisé
1413,160,4,Nettoyage tapis,Ponctuelle,1,2025-11-27,10:00,29.0,Réalisé
1414,295,4,Nettoyage tapis,Ponctuelle,3,2025-11-27,09:00,87.0,Réalisé
1415,245,3,Nettoyage canapé,Ponctuelle,1,2025-11-27,18:00,49.0,Réalisé
1416,100,1,Nettoyage voiture,Trimestrielle,1,2025-11-27,13:00,39.0,Réalisé
1417,357,2,Nettoyage vitres,Trimestrielle,1,2025-11-28,19:00,25.0,Réalisé
1418,482,4,Nettoyage tapis,Ponctuelle,1,2025-11-28,10:00,29.0,Réalisé
1419,173,5,Nettoyage matelas,Mensuelle,2,2025-11-28,11:00,90.0,Réalisé
1420,381,5,Nettoyage matelas,Trimestrielle,1,2025-11-28,16:00,45.0,Réalisé
1421,400,3,Nettoyage canapé,Ponctuelle,1,2025-11-28,18:00,49.0,Réalisé
1422,109,3,Nettoyage canapé,Trimestrielle,1,2025-11-29,09:00,49.0,Réalisé
1423,183,1,Nettoyage voiture,Trimestrielle,1,2025-11-29,17:00,39.0,Réalisé
1424,56,2,Nettoyage vitres,Ponctuelle,2,2025-11-29,12:00,50.0,Réalisé
1425,463,5,Nettoyage matelas,Ponctuelle,1,2025-11-29,14:00,45.0,Réalisé
1426,384,1,Nettoyage voiture,Ponctuelle,2,2025-11-29,15:00,78.0,Annulé
1427,407,1,Nettoyage voiture,Ponctuelle,1,2025-11-29,18:00,39.0,Réalisé
1428,245,2,Nettoyage vitres,Ponctuelle,1,2025-11-29,13:00,25.0,Réalisé
1429,209,5,Nettoyage matelas,Ponctuelle,2,2025-11-29,20:00,90.0,Réalisé
1430,28,1,Nettoyage voiture,Mensuelle,1,2025-11-29,19:00,39.0,Réalisé
1431,421,2,Nettoyage vitres,Ponctuelle,2,2025-11-29,10:00,50.0,Réalisé
1432,412,2,Nettoyage vitres,Mensuelle,2,2025-11-29,16:00,50.0,Réalisé
1433,232,3,Nettoyage canapé,Mensuelle,4,2025-11-29,11:00,196.0,Annulé
1434,327,1,Nettoyage voiture,Ponctuelle,3,2025-12-02,17:00,117.0,Annulé
1435,11,1,Nettoyage voiture,Ponctuelle,1,2025-12-02,10:00,39.0,Réalisé
1436,439,5,Nettoyage matelas,Mensuelle,2,2025-12-02,14:00,90.0,Réalisé
1437,400,1,Nettoyage voiture,Ponctuelle,1,2025-12-02,19:00,39.0,Réalisé
1438,221,1,Nettoyage voiture,Mensuelle,3,2025-12-02,16:00,117.0,Réalisé
1439,359,3,Nettoyage canapé,Ponctuelle,4,2025-12-02,15:00,196.0,Réalisé
1440,309,3,Nettoyage canapé,Ponctuelle,1,2025-12-03,18:00,49.0,Annulé
1441,337,3,Nettoyage canapé,Ponctuelle,4,2025-12-03,09:00,196.0,Réalisé
1442,424,4,Nettoyage tapis,Trimestrielle,3,2025-12-03,15:00,87.0,Réalisé
1443,73,2,Nettoyage vitres,Ponctuelle,1,2025-12-03,14:00,25.0,Annulé
1444,412,3,Nettoyage canapé,Ponctuelle,1,2025-12-03,08:00,49.0,Réalisé
1445,347,1,Nettoyage voiture,Ponctuelle,2,2025-12-03,13:00,78.0,Réalisé
1446,415,5,Nettoyage matelas,Ponctuelle,1,2025-12-04,18:00,45.0,Réalisé
1447,98,3,Nettoyage canapé,Ponctuelle,2,2025-12-04,12:00,98.0,Réalisé
1448,62,2,Nettoyage vitres,Trimestrielle,1,2025-12-04,09:00,25.0,Réalisé
1449,124,1,Nettoyage voiture,Ponctuelle,1,2025-12-04,16:00,39.0,Réalisé
1450,461,4,Nettoyage tapis,Ponctuelle,3,2025-12-04,14:00,87.0,Réalisé
1451,115,1,Nettoyage voiture,Ponctuelle,4,2025-12-04,19:00,156.0,Réalisé
1452,465,3,Nettoyage canapé,Ponctuelle,2,2025-12-04,11:00,98.0,Réalisé
1453,332,5,Nettoyage matelas,Ponctuelle,1,2025-12-05,14:00,45.0,Réalisé
1454,165,1,Nettoyage voiture,Mensuelle,2,2025-12-05,16:00,78.0,Réalisé
1455,101,2,Nettoyage vitres,Ponctuelle,1,2025-12-05,11:00,25.0,Réalisé
1456,26,5,Nettoyage matelas,Ponctuelle,2,2025-12-05,09:00,90.0,Réalisé
1457,254,1,Nettoyage voiture,Ponctuelle,1,2025-12-05,18:00,39.0,Réalisé
1458,483,3,Nettoyage canapé,Ponctuelle,1,2025-12-05,13:00,49.0,Réalisé
1459,344,1,Nettoyage voiture,Mensuelle,1,2025-12-05,15:00,39.0,Réalisé
1460,382,1,Nettoyage voiture,Mensuelle,1,2025-12-05,12:00,39.0,Réalisé
1461,35,2,Nettoyage vitres,Ponctuelle,2,2025-12-06,20:00,50.0,Annulé
1462,68,1,Nettoyage voiture,Ponctuelle,1,2025-12-06,19:00,39.0,Annulé
1463,177,2,Nettoyage vitres,Ponctuelle,2,2025-12-06,16:00,50.0,Annulé
1464,238,2,Nettoyage vitres,Trimestrielle,1,2025-12-06,15:00,25.0,Réalisé
1465,53,5,Nettoyage matelas,Ponctuelle,4,2025-12-06,09:00,180.0,Réalisé
1466,217,1,Nettoyage voiture,Ponctuelle,1,2025-12-06,10:00,39.0,Réalisé
1467,254,3,Nettoyage canapé,Ponctuelle,2,2025-12-06,13:00,98.0,Réalisé
1468,230,5,Nettoyage matelas,Ponctuelle,1,2025-12-06,14:00,45.0,Réalisé
1469,26,3,Nettoyage canapé,Ponctuelle,1,2025-12-06,18:00,49.0,Réalisé
1470,443,1,Nettoyage voiture,Ponctuelle,2,2025-12-06,17:00,78.0,Réalisé
1471,238,3,Nettoyage canapé,Ponctuelle,1,2025-12-09,09:00,49.0,Réalisé
1472,39,3,Nettoyage canapé,Trimestrielle,2,2025-12-09,14:00,98.0,Réalisé
1473,421,1,Nettoyage voiture,Ponctuelle,1,2025-12-09,12:00,39.0,Réalisé
1474,389,4,Nettoyage tapis,Ponctuelle,2,2025-12-10,10:00,58.0,Réalisé
1475,449,5,Nettoyage matelas,Ponctuelle,3,2025-12-10,09:00,135.0,Réalisé
1476,210,3,Nettoyage canapé,Trimestrielle,2,2025-12-10,11:00,98.0,Réalisé
1477,12,1,Nettoyage voiture,Trimestrielle,3,2025-12-10,12:00,117.0,Réalisé
1478,207,4,Nettoyage tapis,Ponctuelle,2,2025-12-10,14:00,58.0,Réalisé
1479,207,5,Nettoyage matelas,Mensuelle,1,2025-12-10,18:00,45.0,Réalisé
1480,414,3,Nettoyage canapé,Ponctuelle,4,2025-12-10,16:00,196.0,Réalisé
